CSF microsat genotypes, KUSF, 11/10/2003
Rp3
Rp15
Rp17
Rp23
SFC134
SFC139
pop
KUSF1 , 187207 189204 118154 187187 000000 245273
KUSF2 , 207211 000000 122122 000000 221229 000000
KUSF4 , 187203 000000 122126 187187 217221 249273
KUSF5 , 187207 209209 122126 187187 221229 245273
KUSF6 , 187207 000000 118154 187191 221221 245273
KUSF7 , 187211 204209 122126 000000 221229 265265
KUSF8 , 187203 204209 122122 187191 225229 273273
KUSF9 , 187211 204209 122126 187191 221229 249253
KUSF11 , 187187 000000 122126 187187 217229 257265
KUSF12 , 187215 204204 122130 187187 221229 245269
KUSF13 , 000000 000000 118122 000000 221221 245245
KUSF14 , 187203 204209 118122 187191 221221 245249
KUSF15 , 187215 204204 122186 187191 221221 249269
KUSF16 , 187211 204209 126154 191191 217221 245245
KUSF17 , 000000 204209 118126 187191 229229 245273
KUSF18 , 187187 204209 122126 187187 221221 265273
KUSF19 , 187187 204204 118126 000000 221229 253277
KUSF20 , 000000 204209 118122 187187 229229 273273
KUSF21 , 187187 204204 122182 187187 229229 245277
