Rana pretiosa - BM
RP3
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
SFC120
SFC134 
pop
BM 1 , 210210 118118 236240 185185 087087 184184 144144 000000 137137 219219 136136 241245
BM 2 , 198210 118118 236236 185185 087087 184184 144144 173173 137137 219219 136136 245245
BM 3 , 210210 118118 236236 185189 087087 184184 144144 173173 137137 219219 136136 241245
BM 4 , 198210 118118 236236 185185 087087 184184 144144 169173 137137 219219 136140 241245
BM 5 , 210210 118118 236240 189189 087087 000000 000000 000000 000000 000000 000000 000000
BM 6 , 210210 118118 236236 185185 087087 184184 144144 173173 137137 219219 136136 241245
BM 7 , 210210 118118 236236 185189 087091 184192 144144 173173 137137 219219 136136 241241
BM 8 , 210210 118118 236240 185185 087087 184184 144144 173173 137137 219219 136136 241241
BM 9 , 206210 118118 228232 185185 087087 184184 144144 173173 137137 219219 136140 241241
BM 10 , 210210 118118 236236 185185 087087 184184 144156 173173 137137 219219 136136 245245
BM 11 , 198210 118118 232232 185189 087087 184184 144144 000000 137137 219219 000000 241241
BM 12 , 210210 118118 232236 177189 087087 184184 000000 000000 137137 219219 136136 241241
BM 13 , 210210 118118 236240 177189 087087 176192 144144 173173 137137 219219 136136 241245
BM 14 , 210210 118118 236240 177185 087087 184192 000000 000000 137137 219219 136136 241245
BM 15 , 210210 118118 228236 185185 087087 184192 000000 000000 137137 219219 136140 241241
BM 16 , 210210 118118 236240 185185 087087 184192 156156 173173 137137 219219 136136 241241
BM 17 , 210210 118118 232236 185185 087087 176184 000000 000000 000000 219219 136136 241241
BM 18 , 210210 118118 232236 185185 087087 184184 000000 000000 000000 219219 136136 241245
BM 19 , 198210 118118 236236 177189 087087 184184 000000 173173 137137 219219 136136 241245
BM 20 , 202210 118118 236240 185185 087087 176184 144144 173173 137137 219219 136136 241245
BM 21 , 210214 118118 232236 185189 087087 184184 000000 000000 137137 000000 136136 000000
BM 22 , 210210 118118 236236 185185 087087 184184 144144 000000 137137 219219 136136 241245
BM 23 , 210210 118118 236236 185185 087087 000000 000000 000000 000000 000000 000000 241241
BM 24 , 210210 118118 232240 185185 087087 176184 144144 173173 137137 219219 136136 241245
BM 25 , 202210 118118 236236 185185 087091 184192 144156 000000 137137 219219 136140 000000
BM 26 , 210210 118118 236236 185189 087091 184184 144156 000000 137137 219219 136140 241245
BM 27 , 210210 118118 232236 185185 087091 184184 144144 173173 137137 219219 136136 241241
BM 28 , 210210 118118 236236 177185 087087 184184 144144 000000 137137 219219 136136 241245
BM 29 , 210214 118118 236244 177189 087087 184192 144156 173173 137137 219219 136136 245245
