Rana pretiosa - KE
RP3
RP17
RP23
RP26
RP193
RP415
RP461
SFC104
SFC120
pop
KME01 , 198206 000000 177177 079087 172172 165173 133145 209209 164188
KME02 , 194198 000000 177177 079079 176176 165165 145145 209209 180196
KME03 , 000000 000000 177177 079087 176176 165165 145145 209209 196216
KME04 , 202202 000000 177177 087087 176176 173173 133145 209209 180196
KME05 , 198202 000000 177177 087087 172180 165165 133145 209209 196200
KME06 , 000000 118118 177185 079087 172180 165173 145145 209209 164200
KME07 , 198202 118118 177185 079079 172180 165173 145145 000000 164180
KME08 , 198198 000000 177177 087087 176180 165165 133145 000000 164212
KME09 , 198198 000000 177177 087087 176176 165165 145145 000000 000000
KME10 , 198202 000000 177185 087087 176180 165173 133145 209209 164196
KME11 , 198198 118118 185185 087087 176180 173173 133145 209209 208212
KME12 , 194198 118118 177177 087087 172172 165173 133145 209209 180180
KME14 , 000000 000000 000000 000000 172176 165165 133145 209209 180200
KME15 , 198202 118118 177177 087087 172180 173173 145145 209209 164212
KME16 , 198198 118118 177177 087087 176176 165173 133145 209209 196200
KME17 , 198198 000000 000000 087087 172172 165173 133133 209209 164188
KME18 , 194198 118118 177185 087087 172180 173173 133145 209209 180212
KME19 , 194198 114118 185185 087087 176176 165173 145145 209209 180208
KME20 , 198198 118118 177177 087087 176180 165173 133145 209209 200208
KME21 , 198206 118118 177177 087087 176176 165173 133145 209209 000000
KME22 , 194198 118118 177177 087087 172172 165165 133145 209209 200200
KME23 , 202202 118118 185185 087087 172176 173173 133145 209209 196216
KME24 , 198202 114118 177177 087087 176180 173173 145145 209209 180212
KME25 , 198202 118118 177177 079087 172176 165165 133145 209209 196200
KME26 , 198202 118118 177185 079087 172176 165165 133145 209209 196200
KME27 , 198202 118118 177185 000000 172176 173173 133145 209209 196216
KME28 , 198202 118118 177185 087087 176180 165165 133145 209209 188212
KME29 , 198198 118118 177177 087087 176176 173173 133133 209209 196200
KME30 , 198198 114118 177177 087087 176180 165165 145145 209209 164180
KME31 , 198198 118118 177177 087087 176180 173173 133133 209209 000000
KME32 , 198198 118118 177185 087087 176176 165173 145145 209209 200200
KME33 , 198202 000000 177185 079087 176176 165173 145145 209209 000000
KME34 , 198202 114118 177177 087087 172176 165165 133145 209209 188212
KME35 , 198198 000000 185185 087087 172176 165173 133145 209209 196216

