Rana pretiosa - GL
RP3
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
SFC120
SFC134
pop
GL 1 , 198210 118118 232236 185185 087091 000000 000000 000000 000000 000000 000000 000000
GL 2 , 210210 118118 232236 185185 087087 000000 000000 000000 000000 000000 000000 000000
GL 3 , 000000 118118 232236 185185 087087 000000 000000 000000 000000 000000 000000 000000
GL 4 , 000000 118118 232232 185185 087087 000000 000000 000000 000000 000000 000000 000000
GL 5 , 210210 118118 232232 185185 087087 000000 000000 000000 000000 000000 000000 000000
GL 6 , 000000 118118 236236 185185 087091 184184 144144 157157 137137 219219 136136 241241
GL 7 , 198198 118118 232236 185185 087087 184188 144156 173173 137137 219219 136136 241241
GL 8 , 198210 118118 232236 185185 087087 184184 144156 157157 137137 219219 136136 241241
GL 9 , 198198 118118 232236 185185 087087 184188 144156 173173 137137 219219 136136 241241
GL 10 , 198198 118118 232236 185185 087087 184184 144176 173173 137137 219219 136136 241241
GL 11 , 210210 118118 236236 185185 087091 180184 144176 157173 137137 219219 136136 241241
GL 12 , 000000 118118 232236 185185 087087 000000 144176 157173 137137 219219 136136 241241
GL 13 , 210210 118118 236236 185185 087091 184184 144144 157173 137137 219219 136136 241241
GL 14 , 210210 118118 232236 185185 087087 184184 144144 157157 137137 219219 136136 241241
GL 15 , 000000 118118 232236 185185 087087 000000 144144 157173 137137 219219 136136 241241
GL 16 , 198210 118118 232236 185185 087087 184184 144156 173173 137137 219219 136136 241245
GL 17 , 210210 118118 236236 185185 087087 184188 144144 173173 137137 211219 136136 241241
GL 18 , 000000 118118 236236 185185 087087 184184 144176 173173 137137 219219 136136 241241
GL 19 , 198198 118118 236236 185185 087095 184188 144176 173173 137137 219219 136136 241241
GL 20 , 000000 118118 236236 185185 087087 184184 144176 157173 137137 219219 136136 241241
GL 21 , 000000 118118 236236 185185 087087 184184 144144 173173 137137 219219 136136 241241
GL 22 , 210210 118118 236236 185185 087091 180184 144144 173173 137137 219219 136136 241241
GL 23 , 000000 118118 236236 185185 087087 184184 144144 173173 137137 219219 136136 241241
GL 24 , 198210 118118 232236 185185 087087 184184 144176 173173 137137 219219 136136 241241
GL 25 , 210210 118118 236236 185185 091091 184188 144144 157173 137137 219219 136136 241241
GL 26 , 210210 118118 232236 185185 087087 184184 144144 173173 137137 219219 136136 241241
GL 27 , 000000 118118 232236 185185 087091 184184 144144 173173 137137 219219 136136 241245
GL 28 , 198198 118118 232236 185185 087087 184184 144176 157173 137137 219219 136136 241241
GL 29 , 000000 118118 232232 185185 087091 184188 144144 157173 137137 219219 136136 241241
GL 30 , 000000 118118 232236 185185 087095 184184 144156 173173 137137 219219 136136 241241
GL 31 , 198198 118118 236236 185185 087087 000000 144176 157157 137137 211219 136136 241241

