Rana pretiosa - HL
RP3
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
SFC120
SFC134 
pop
HL 01 , 206206 118118 232236 177189 091091 184188 156156 173173 137137 219219 136136 241241
HL 02 , 162206 118118 236236 189189 091091 184192 156156 173177 137137 219219 136136 241241
HL 03 , 162206 118118 236240 177177 091091 000000 156156 173173 137137 219219 136136 241241
HL 04 , 210210 118118 232236 177189 091091 000000 144156 173173 000000 219219 136136 241241
HL 05 , 210210 118118 232236 177189 091091 184184 156156 173177 137137 219219 136136 241241
HL 06 , 206206 118118 232236 189189 091091 184188 156156 173177 137137 219219 136136 241241
HL 07 , 206206 118118 236236 177177 091091 184188 156156 173177 137137 219219 136136 241241
HL 08 , 206210 118118 232236 177189 091091 184184 156156 173173 137137 219219 136136 241245
HL 09 , 206210 118118 232236 189189 091091 184184 156156 173173 137137 219219 136136 241245
HL 10 , 210210 118118 236240 177177 091091 000000 156156 173173 000000 219219 136136 241241
HL 11 , 210210 118118 236240 177189 091091 184188 156156 173173 137137 219219 136136 241241
HL 12 , 210210 118118 232236 177189 091091 188188 156156 173173 137137 219219 136136 241241
HL 13 , 210210 118118 232236 177189 091091 184188 144156 173173 137137 219219 136136 241241
HL 14 , 206210 118118 232236 189189 091091 184188 156156 173173 137137 219219 136136 241245
HL 15 , 206210 118118 236236 177189 091091 184188 156156 173177 137137 219219 136136 241241
HL 16 , 206210 118118 236240 177177 091091 000000 156156 173173 000000 219219 136136 241241
HL 17 , 202210 118118 236240 189189 091091 184188 156156 173177 137137 219219 136136 241241
HL 18 , 202210 118118 236236 177177 091091 184184 156156 173173 137137 219219 136136 241245
HL 19 , 210210 118118 236236 177189 091091 184188 156156 173173 137137 219219 136136 241241
HL 20 , 210210 118118 232232 177189 091091 184184 156156 173173 137137 219219 136136 241245
HL 21 , 206206 118118 232236 177189 091091 000000 156156 173177 137137 219219 136136 241241
HL 22 , 206210 118118 236236 189189 091091 000000 156156 173173 000000 219219 136136 241241
HL 23 , 206206 118118 236240 177189 091091 184188 156156 173177 137137 219219 136136 241241
HL 24 , 210210 118118 232236 177177 091091 184188 156156 173173 137137 219219 136136 241241
HL 25 , 206210 118118 232236 189189 091091 184188 156156 173173 137137 219219 136136 241241
HL 26 , 210210 118118 232236 177189 091091 184188 156156 173177 137137 000000 136136 241245
HL 27 , 210210 118118 236236 177189 091091 188188 156156 173173 137137 219219 136136 241241
HL 28 , 206210 118118 232236 177189 091091 000000 156156 173173 000000 219219 136136 241241
HL 29 , 206210 118118 232232 177189 091091 184188 156156 173173 137137 219219 136136 241245
HL 30 , 210210 118118 232232 189189 087091 184188 156156 173173 137137 219219 136136 241241
HL 31 , 206210 118118 232236 189189 091091 188188 156156 173173 137137 219219 136136 241241

