Rana pretiosa - CB
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
pop
CB 1 , 118118 218224 177209 091091 180180 144144 169169 133133 211219
CB 2 , 118118 224224 177177 079079 176180 144144 173173 133133 211219
CB 3 , 118118 224232 177209 079079 180184 144144 153153 133133 219219
CB 4 , 118118 220220 189189 079079 184184 144180 153153 133133 211219
CB 5 , 118118 212228 177177 079079 180180 144144 169169 129133 000000
CB 6 , 118118 214222 177189 079079 180184 144144 153153 133133 211211
CB 7 , 118118 224224 177177 079083 180180 144144 153169 133133 000000
CB 8 , 118118 220228 177205 079079 184184 144144 153169 133133 211211
CB 9 , 118118 218220 177189 079083 180184 144144 161169 129133 219219
CB 10, 118118 222224 177189 079091 180184 144144 153169 133133 211211
CB 11, 118118 224228 177177 079091 180180 144176 169173 129133 211211
CB 12, 118118 214214 177189 079079 184184 144144 153153 133133 211211
CB 13, 118118 220224 189213 079095 180184 144144 169173 129133 211219
CB 14, 118118 222224 177189 079091 180180 144144 153169 133133 219219
CB 15, 118118 212220 177209 079079 180180 144144 153169 133133 211211
CB 16, 118118 214224 177189 079091 180184 144148 153169 133133 211211
CB 17, 118118 214214 177189 079079 180180 144144 153173 133133 219219
CB 18, 118118 220220 177189 079079 180184 144144 153153 133133 211211
CB 19, 118118 220224 177205 079079 176184 144144 169169 133133 211211
CB 20, 118118 220224 177189 079079 180184 144144 153169 133133 211219
CB 21, 118118 220220 177177 079079 180180 144144 153169 133133 211219
CB 22, 118118 220224 177189 079087 184184 144144 153169 133133 211211
CB 23, 118118 220224 177177 079079 180180 144144 169169 133133 211219
CB 24, 118118 220220 177189 075079 180184 144144 153169 129129 000000
CB 25, 118118 218218 177189 079079 180180 144144 169169 129129 211211
CB 26, 118118 222232 177177 079079 180184 144144 153153 133133 000000
CB 27, 118118 220232 177205 079079 184184 144144 173173 133133 211211
CB 28, 118118 228228 177177 079079 180184 144144 169173 133133 219219
CB 29, 118118 220228 177189 079079 180180 144144 153153 133133 000000
CB 30, 118118 220224 177177 079091 180184 144144 153153 141141 211219
CB 31, 118118 212220 177209 079079 184184 144176 153153 133133 211211
CB 32, 118118 222224 177189 079091 180184 144144 153173 133133 211219
CB 33, 118118 220222 177189 079079 184184 144144 153173 133133 211211
CB 34, 118118 224228 177189 079079 180180 144144 153153 133133 219219
CB 35, 118118 220228 177177 079079 176180 144144 169173 133133 219219
CB 36, 118118 222224 177177 079091 180184 144144 153153 133133 000000
CB 37, 000000 000000 000000 000000 180180 144144 153169 133133 211219
CB 38, 000000 000000 000000 000000 176180 144144 153173 133133 211219
CB 39, 000000 000000 000000 000000 184184 144144 173173 133133 211219
