Rana pretiosa - BL
RP3
RP17
RP23
RP26
RP193
RP415
RP461
SFC104
SFC120
pop         
BL 01, 198202 118118 177177 087087 176176 173173 133133 209209 192224
BL 02, 198202 118118 177177 087087 176180 173173 133133 209209 192224
BL 04, 202202 118118 177177 087087 172176 173173 133133 000000 196216
BL 05, 198202 118118 177177 087091 176180 173173 133133 209209 192224
BL 06, 202202 118118 177185 087087 176176 173173 133133 209209 228228
BL 07, 202202 118118 177177 087091 176180 173173 133133 000000 196224
BL 08, 198202 118118 177177 087087 172176 173173 133133 209209 196200
BL 09, 202202 118118 185185 087087 176180 173173 133133 209209 196208
BL 10, 198202 118118 177177 087091 180180 173173 133133 209209 200204
BL 11, 000000 118118 177177 087087 176180 173173 133133 000000 204208
BL 12, 198202 118118 177177 087087 176176 173173 133133 209209 204224
BL 13, 198202 118118 177177 087087 176180 173177 133133 000000 216228
BL 14, 202202 118118 177185 087087 176176 173177 133133 000000 224224
BL14n, 202210 118118 177177 087087 180180 173173 133133 209209 192224
BL15n, 202202 118118 177185 087091 176180 173173 133133 209209 196200
BL 17, 000000 118118 177177 087087 176180 173173 133133 209209 196208
BL 18, 202202 118118 177177 091091 176180 173173 133133 209209 208228
BL 19, 202202 118118 177177 087087 176180 173177 133133 209209 196216
BL 20, 000000 118118 177177 087087 176176 173177 133133 209209 196216
BL 21, 202202 118118 177177 087087 176180 173173 133133 209209 200228
BL 22, 000000 118118 177177 087087 176176 173173 133133 209209 200200
BL 23, 202210 118118 177177 087087 180180 173173 133133 209209 192204
BL 24, 198210 118118 177177 087087 176176 173173 133133 209209 204224
BL 25, 202202 118118 177177 087087 176180 173173 133133 209209 200216
BL 26, 202202 118118 177177 087091 176176 173173 133133 000000 224228
BL 27, 198202 118118 177177 087087 176176 173173 133133 209209 192196
BL 28, 202202 118118 177177 087087 176180 173173 133133 209209 216228
BL 29, 202210 118118 177177 087087 180180 173177 133133 209209 204204
BL 30, 202210 118118 177177 087087 176176 173173 133133 209209 204204
BL 31, 198202 118118 177177 087087 176176 173173 133133 209209 196204
BL 32, 202202 000000 177177 087087 176180 173173 133133 209209 196204
BL 33, 000000 118118 177177 087087 176176 173173 133133 000000 196224
BL 34, 202202 118118 177177 087087 176176 173173 133133 209209 220228
BL 35, 000000 118118 177177 087087 176176 173173 133133 209209 000000
BL 36, 202202 118118 177177 087087 176180 173173 133133 000000 192224
BL 37, 198202 118118 177177 087087 176176 173173 133133 209209 204204
BL 38, 210210 118118 177177 087087 180180 173173 133133 209209 196204
BL 39, 000000 118118 177177 087087 176176 173177 133133 209209 000000
BL 40, 198202 118118 177177 087087 176176 173173 133133 209209 196216
BL 41, 202202 118118 177177 087091 180180 173173 133133 000000 192228
BL 42, 000000 118118 177185 087087 176180 173173 133133 209209 192220
BL 43, 198202 118118 177177 087087 172180 173173 133133 000000 000000
BL 44, 198202 118118 177177 087087 176176 173173 133133 209209 196196
BL 45, 000000 118118 177177 087087 176180 173173 133133 209209 192216
