Rana pretiosa - DL
RP3
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
SFC120
SFC134 
pop            
DL 01, 210214 118118 236236 185189 091091 180184 144144 173173 137137 219219 136136 241245
DL 02, 210214 118118 220236 177185 091091 184184 144156 173173 137137 219219 136136 241245
DL 03, 210210 118118 236236 181189 091091 180184 144156 169173 137137 219219 136136 245245
DL 04, 210214 118118 236240 181185 091091 180184 144144 173173 137137 219219 136136 241241
DL 05, 210210 118118 236240 185189 091091 184184 144144 173173 137137 219219 136136 245245
DL 07, 214218 118118 220236 181185 091091 180180 144156 173173 137137 219219 136136 241245
DL 08, 210214 118118 220236 177189 091091 184184 144156 169173 137137 219219 136136 245245
DL 09, 206210 118118 236236 177185 091091 180184 144144 169169 137137 219219 136136 241241
DL 10, 214214 118118 236240 177189 091091 184184 144144 173173 137137 219219 136136 241245
DL 11, 210214 118118 236240 185189 091091 184184 144156 169173 137137 219219 136136 000000
DL 12, 210214 118118 236236 177189 091091 184184 144144 173173 137137 219219 136136 000000
DL 13, 210214 118118 220240 177189 091091 184184 144156 169173 137137 219219 136136 241241
DL 14, 210214 118118 232236 181189 091091 180180 156156 173177 137137 219219 136136 245245
DL 15, 210214 118118 220236 185185 083091 184184 144144 173173 137137 219219 136136 241245
DL 16, 214218 118118 220240 185185 091091 180184 144144 173173 137137 219219 136136 241241
DL 17, 214214 118118 236240 185185 087091 184184 144156 173173 137137 219219 136136 241241
DL 18, 214214 118118 220244 177185 091091 184184 144156 173173 137137 219219 136136 241245
DL 19, 214218 118118 240240 177185 091091 184184 144156 173173 137137 219219 136136 241245
DL 20, 214214 118118 232232 177185 087091 180184 144144 169173 137137 219219 136136 241241
DL 21, 210210 118118 236240 177189 091091 184184 156156 169173 137137 219219 136136 000000
DL 22, 210218 118118 236236 181181 091091 180180 144144 169169 137137 219219 136136 241245
DL 23, 214214 118118 236236 185185 091091 184184 144156 173173 137137 219219 136136 000000
DL 24, 214214 118118 236236 177185 091091 180184 144156 173173 137137 219219 136136 000000
DL 25, 214218 118118 236240 185189 083091 000000 144156 173173 137137 219219 136136 241249
DL 26, 210210 118118 220232 185189 091091 180184 144156 169173 137137 219219 136136 241245
DL 27, 210214 118118 220236 177185 087091 180180 144156 173173 137137 219219 136136 000000
DL 28, 210214 118118 240240 177189 091091 180184 144156 173173 137137 219219 136136 241245
DL 29, 210214 118118 236236 181189 091091 180180 144144 169173 137137 219219 136136 245245
DL 30, 210214 118118 232232 177181 091091 000000 000000 000000 000000 000000 000000 000000
DL 31, 206210 118118 232236 185189 091091 000000 000000 000000 000000 000000 000000 000000
DL 32, 206210 118118 232236 177185 091091 000000 000000 000000 000000 000000 000000 000000
