Rana pretiosa Sunriver Bullfrog Pond 2006 Adults - RP11
RP3
RP415
RP22
RP23
RP385
RP193
SFC134
POP
           0077 , 210210 173173 236236 189189 156156 184184 241245 
           0124 , 210210 169173 232236 189189 156156 184188 241245 
           0637 , 210210 173173 236240 177189 156156 184184 241245 
           0779 , 210210 173173 236236 177189 156156 184188 241245 
           0934 , 206210 173173 236236 177177 144156 184184 241245 
           1304 , 210210 169169 232232 177189 144156 184184 245245 
           1412 , 206210 169173 236236 177189 144156 184184 241245 
           1452 , 206210 173173 236236 189189 156156 184188 245245 
           1639 , 210210 169173 236236 177189 156156 184188 241249 
           1736 , 206210 173173 236240 000000 156156 184184 000000 
           2259 , 206210 169169 240240 177189 144144 184188 241241 
           2479 , 206210 173173 236240 177185 144156 184184 241241 
           2974 , 206210 173173 236240 177189 156156 184184 241241 
           3110 , 206210 173173 232236 185185 144156 184184 241245 
           3809 , 206210 173173 232232 177185 156156 184184 241245 
           3816 , 206210 173173 236236 177189 156156 184188 241249 
           4042 , 206210 173173 236240 177189 156156 184184 241245 
           4258 , 206206 169173 236236 177189 156156 184184 241245 
           4513 , 210210 169173 236240 177185 144156 184184 245245 
           4910 , 210210 169169 232240 185189 144156 184184 245245 
           5025 , 210210 169173 236236 177185 156156 184184 241245 
           5536 , 210210 169173 236236 177189 156156 184184 241245 
           5802 , 210210 173173 236236 177189 156156 184184 241245 
           7119 , 210210 169173 236236 177189 144144 184184 241241 
           7254 , 210214 169173 236236 189189 144156 184188 245249 
           7417 , 210210 173173 232240 189189 156156 184188 245245 
           7478 , 206210 173173 236236 177189 156156 184188 241241 
           7900 , 206210 169173 236240 189189 156156 184184 241249 
           7956 , 000000 169173 236236 185189 156156 184184 241245 
           022D , 210210 173173 236236 177189 156156 184184 245245 
           040F , 210210 173173 236236 177177 156156 184184 241245 
           0F32 , 210210 173173 236240 177189 156156 184184 245249 
           115D , 210210 169173 236236 189189 156156 184184 245249 
           174E , 206210 169169 232236 189189 000000 184184 245245 
           184D , 210210 173173 236236 189189 156156 184184 241245 
           1D6B , 210210 173173 236240 177189 144156 184188 245245 
           1F22 , 210210 169173 236240 189189 144156 184188 241245 
           253C , 210210 169173 236236 177189 156156 184184 241249 
           282F , 210210 173173 236240 177189 156156 184184 241245 
           293E , 206210 173173 236240 177185 156156 184184 241241 
           297D , 210210 169169 236240 177185 144156 184184 241245 
           2D10 , 210210 173173 236236 177185 156156 184184 241245 
