Rana pretiosa - CP
RP3
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
SFC120
SFC134 
pop
CP 0A, 198198 122122 232232 189189 095095 176176 172172 173173 133133 223223 000000 253253
CP 0B, 198198 118118 232232 189189 095095 176176 172176 173173 133133 223223 000000 253253
CP 0C, 198198 118118 232232 189189 095095 176176 172172 173173 133133 223223 136144 253253
CP 0D, 198198 118122 216232 189189 095095 176176 176176 173173 133133 223223 136136 253253
CP 0E, 198198 118122 232232 189189 095095 176176 000000 173173 133133 223223 136136 253253
CP 0F, 198198 118118 232232 189189 095095 176176 172172 173173 133133 223223 000000 253253
CP 0G, 198198 118122 216232 189189 095095 164176 172172 173181 133133 223223 136144 253253
CP 0H, 198198 118122 216232 189189 095095 176176 172172 173173 133133 223223 000000 253253
CP 0I, 198198 118122 216232 189189 095095 176176 172176 173173 133133 223223 000000 253253
CP 0J, 198198 118118 232232 189189 095095 176176 000000 173173 133133 223223 136144 253253
CP 0K, 198198 118118 232232 189189 095095 176176 172172 173173 133133 223223 000000 253253
CP 0L, 198198 122122 232232 189189 095095 176176 172176 000000 133133 223223 136136 253253
CP 0M, 198198 118122 232232 189189 095095 176176 172176 000000 133133 223223 136136 253253
CP 0N, 198198 118122 232232 177189 095095 164164 000000 000000 133133 223223 000000 249253
CP 0O, 198198 118122 232232 189189 095095 176176 172172 000000 133133 211223 136136 249253
CP 0P, 198198 118122 232232 189189 095095 176176 172172 000000 133133 223223 136136 253253
CP 0Q, 198198 122122 216232 189189 095095 164176 172176 000000 133133 223223 000000 253253
CP 01, 198198 118118 232232 189189 095095 176176 172172 173173 133133 223223 136144 253253
CP 02, 198198 118122 232232 189189 095095 176176 172172 173173 133133 223223 136136 253253
CP 03, 198198 122122 216232 189189 095095 176176 172172 173173 133133 211223 136136 253253
CP 04, 198198 118122 232232 189189 095095 176176 172176 173173 133133 223223 136136 249253
CP 05, 198198 118118 216232 189189 095095 164176 172176 173173 133133 223223 136136 253253
CP 06, 198198 118118 232232 189189 095095 176176 172172 173173 133133 223223 136136 253253
CP 07, 198198 118118 232232 189189 095095 176176 172176 173173 133133 211223 136136 253253
CP 08, 198198 118122 216232 189189 095095 176176 172172 173173 133133 211223 136144 253253
CP 09, 198198 118118 232232 189189 095095 176176 172176 173173 133133 223223 136136 253253
CP 10, 198198 118122 232232 189189 095095 176176 172172 173173 133133 223223 136136 253253
CP 12, 198198 118122 232232 189189 095095 164176 172172 173173 133133 223223 136136 253253
CP 13, 198198 118118 216216 189189 095095 164176 172176 173173 133133 223223 136144 253253
