Rana pretiosa - KW
RP3
RP17
RP23
RP26
RP193
RP415
RP461
SFC104
SFC120
pop
KMW01 , 198202 118118 000000 087087 176180 165165 133145 209209 164200
KMW02 , 198206 118118 177177 087087 172180 165165 133145 209209 152200
KMW03 , 198198 118118 177177 087087 172176 165173 145145 209209 148152
KMW04 , 198202 114118 177177 079087 180180 165173 133145 209209 152164
KMW05 , 198198 114118 185185 087087 172180 165173 145145 209209 164164
KMW06 , 198206 118118 177177 087087 176180 173173 133133 209209 152200
KMW07 , 198198 118118 185185 079079 176176 173173 145145 209209 164164
KMW08 , 202206 114118 177185 087087 180180 165165 145145 209209 164200
KMW09 , 198206 118118 177177 079087 176176 165173 145145 209209 180188
KMW10 , 198202 118118 177177 079087 176176 173173 133145 209209 148164
KMW11 , 198198 118118 177177 079087 180180 165173 133133 209209 192196
KMW12 , 202206 114118 177185 087087 180180 173173 133145 209209 200200
KMW13 , 198206 114118 177177 000000 180180 000000 133133 209209 000000
KMW14 , 194198 114118 177185 079087 000000 000000 133145 209209 000000
KMW15 , 198198 118118 177177 000000 000000 000000 133145 209209 000000
KMW16 , 198198 118118 177177 000000 176176 000000 145145 000000 000000
KMW17 , 198206 118118 177177 000000 176176 000000 133145 000000 000000
KMW18 , 198198 118118 177177 087087 172180 000000 133145 209209 000000
KMW19 , 198202 114118 177177 000000 172180 000000 133133 209209 000000
KMW20 , 198206 118118 177185 000000 176180 000000 145145 209209 000000
KMW21 , 198198 118118 177177 000000 176180 000000 145145 209209 000000
KMW22 , 198198 118118 177177 087087 176180 000000 145145 209209 000000
KMW23 , 198202 114118 177185 087087 176176 000000 133145 000000 000000
KMW24 , 198202 118118 177177 087087 000000 000000 133145 209209 000000
KMW25 , 198206 118118 177177 087087 172180 165165 145149 209209 000000
KMW26 , 198198 118118 177185 000000 172176 000000 133133 000000 000000
KMW27 , 198198 114118 177177 000000 180180 000000 133149 209209 000000
