Rana pretiosa - LC
RP3
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
SFC120
SFC134 
pop
LC 01 , 210210 118118 236236 185189 087087 184184 156156 173173 137137 219219 136136 241241
LC 02 , 210214 118118 232236 189189 087087 184184 144144 173173 137137 219219 132132 241241
LC 03 , 210214 118118 236236 185189 091091 184184 144144 173173 137137 219219 132136 241245
LC 04 , 162210 118118 236236 189189 087091 184184 144156 173173 137137 219219 132136 241241
LC 05 , 210210 118118 236236 185189 087091 184184 144144 173173 137137 219219 136136 245245
LC 06 , 210210 118118 236236 185189 087087 184188 144144 173173 137137 219219 136136 245249
LC 07 , 210210 118118 236236 189189 087091 180184 144156 173173 137137 219219 132136 241241
LC 08 , 206210 118118 236236 189189 087087 184184 144144 173173 137137 219219 132136 241245
LC 09 , 162206 118118 232236 189189 087091 184184 144156 173173 137137 219219 136136 241241
LC 10 , 210210 118118 236236 189189 087087 184184 144156 173173 137137 219219 136136 241245
LC 11 , 206210 118118 236236 185189 087087 184184 144156 173173 137137 219219 132136 241245
LC 12 , 210210 118118 236236 189189 087091 180184 144156 173173 137137 219219 132136 241241
LC 13 , 000000 118118 236236 189189 087087 184184 144156 173173 137137 219219 132136 241245
LC 14 , 210210 118118 236236 189189 087091 184184 144156 173173 137137 219219 136136 245245
LC 15 , 206206 118118 236236 189189 087087 184184 144148 173173 137137 219219 132136 241241
LC 16 , 210210 118118 232236 189189 087091 184184 144156 173173 137137 219219 132136 241245
LC 17 , 210210 118118 236236 189189 087091 180184 144156 173173 137137 219219 136136 241241
LC 18 , 162206 118118 236236 189189 087091 184184 144156 173173 137137 219219 136136 241241
LC 19 , 210210 118118 236236 189189 087087 180184 156156 173173 137137 219219 132136 241245
LC 20 , 206206 118118 236236 189189 087091 184184 144148 173173 137137 219219 132136 241241
LC 21 , 000000 000000 236236 189189 087087 184184 144148 173173 137137 219219 132136 241241
LC 22 , 210214 118118 232236 185189 087091 184184 144156 173173 137137 219219 136136 241245
LC 23 , 210214 118118 232236 189189 087087 184184 144144 173173 137137 219219 132136 241245
LC 24 , 210218 118118 236236 185189 091091 184184 144144 173173 137137 219219 132132 241245
LC 25 , 162218 118118 236236 189189 091091 184184 144156 173173 137137 219219 132136 241245
LC 26 , 162206 118118 236236 189189 087087 184184 148156 173173 137137 219219 132132 000000
LC 27 , 162218 118118 236236 189189 087091 184184 144156 173173 137137 219219 132136 241241
LC 28 , 214214 000000 000000 185189 087091 184184 144144 173173 000000 219219 132132 241241
LC 29 , 206210 118118 000000 189189 087091 184184 144144 000000 137137 219219 132136 245245
LC 30 , 162162 000000 000000 185189 087091 184184 144156 173173 137137 219219 132136 241245
LC 31 , 210214 118118 000000 185189 087091 184184 144148 173173 137137 219219 132136 241245
LC 32 , 206206 118118 000000 189189 087087 184184 144148 173173 137137 219219 132136 241249
LC 33 , 162206 118118 236236 185189 087091 184188 144156 173173 137137 219219 136136 241241
LC 34 , 210210 118118 236236 189189 087087 184184 156156 173173 137137 219219 136136 245249
