Rana pretiosa - WI
RP3
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
SFC120
SFC134 
pop
WIC01 , 210210 118118 236236 185189 087091 188188 144156 173173 137137 219219 136136 241241
WIC02 , 206210 118118 236236 177185 087091 184188 156156 173173 137137 219219 136136 241241
WIC03 , 210210 118118 236236 177189 087091 184188 144156 173173 137137 219219 136136 241245
WIC04 , 162210 118118 236236 185185 091091 184184 156156 173173 137137 219219 132136 241241
WIC05 , 206210 118118 236236 177185 087091 184184 156156 173173 137137 219219 136136 241241
WIC06 , 210210 118118 236236 177185 087087 184184 156156 173173 137137 219219 136136 241245
WIC07 , 210210 118118 236236 185185 091091 188188 156156 173173 137137 219219 136136 241249
WIC08 , 210210 118118 236236 185189 087091 188188 156156 173173 137137 219219 136136 241245
WIC09 , 206210 118118 236236 185185 087087 184188 156156 173173 137137 219219 136136 241245
WIC10 , 210210 118118 236236 185189 087087 184188 156156 173173 137137 219219 136136 241245
WIC11 , 210210 118118 236236 177185 087087 184184 156156 173173 137137 219219 136136 241241
WIC12 , 162210 118118 236236 177185 091091 184188 156156 173173 137137 219219 132136 241241
WIC13 , 210210 118118 236236 185189 087091 184188 156156 173173 137137 219219 136136 245245
WIC14 , 162210 118118 236236 185189 091091 184184 156156 173173 137137 219219 136136 241249
WIC15 , 162210 118118 236236 185189 087087 184188 156156 173173 137137 219219 132136 241245
WIC16 , 210214 118118 236236 185185 087091 184184 156156 173173 137137 219219 136136 241241
WIC17 , 206210 118118 236236 185185 087091 184188 156156 173173 137137 219219 136136 241241
WIC18 , 206210 118118 236236 185185 087087 184188 156156 173173 137137 219219 132136 241245
WIC19 , 206210 118118 236236 177177 087091 184184 156156 173173 137137 219219 136136 241249
WIC20 , 206210 118118 236236 185189 091091 184184 156156 173173 137137 219219 000000 241245
WIC21 , 210210 118118 236236 177189 087091 184184 144156 173173 137137 219219 136136 241245
WIC22 , 162210 118118 236236 185189 087091 184188 156156 173173 137137 219219 136136 241241
WIC23 , 206210 118118 236236 177189 087091 184184 144156 173173 137137 219219 136136 241241
WIC24 , 210210 118118 236236 185189 087087 184188 144156 173173 137137 219219 136136 241241
WIC25 , 210210 118118 236236 177189 087091 184188 156156 173173 137137 219219 136136 241241
WIC26 , 162206 118118 236236 177185 087087 184188 156156 173173 137137 219219 136136 241241
WIC27 , 206210 118118 236236 177185 087087 184184 156156 173173 137137 219219 136136 241249
WIC28 , 206210 118118 236236 185185 087087 184188 156156 173173 137137 219219 136136 241245
WIC29 , 162210 118118 236236 185185 091091 184188 156156 173173 137137 219219 136136 241241
WIC30 , 210210 118118 236236 185189 091091 184188 156156 173173 137137 219219 136136 241245
WIC31 , 206210 118118 236236 177185 087087 184188 144156 173173 137137 219219 136136 245249
WIC32 , 210210 118118 236236 177189 087087 184184 156156 173173 137137 219219 136136 241245
