Rana pretiosa - SR - 2006
RP415
RP22
RP23
RP385
RP193
SFC134
POP
         VL0601 , 206210 169173 236240 185185 144156 184188 241245 
         VL0602 , 206210 173173 240240 185185 144156 184184 241245 
         VL0603 , 210210 173173 236236 185189 156156 184184 241245 
         VL0604 , 210210 169173 236236 177177 156156 184184 241245 
         VL0605 , 210210 169173 232236 177185 156156 184184 245245 
         VL0606 , 210210 173173 236236 189189 156156 184184 245249 
         VL0607 , 210210 169173 236240 177189 156156 184184 245245 
         VL0608 , 206210 173173 236236 177185 156156 184184 241249 
         VL0609 , 210210 173173 236240 189189 156156 184184 241245 
         VL0610 , 206210 173173 236236 185189 144156 184184 241245 
         VL0611 , 210210 000000 236236 185185 144156 184184 241245 
         VL0612 , 206210 169173 236240 189189 156156 180184 241245 
         VL0613 , 206210 169173 236236 177185 156156 184184 241245 
         VL0614 , 210210 173173 236236 185189 144156 184184 241245 
         VL0615 , 210210 173173 236240 189189 144156 184184 245245 
         VL0616 , 210210 169173 236236 189189 156156 184184 241241 
         VL0617 , 210210 173173 220240 185185 144156 184188 241241 
         VL0618 , 210210 173173 232240 189189 156156 184184 241241 
         VL0619 , 210210 169173 236236 185189 156156 184184 241245 
         VL0620 , 210210 169173 236236 185185 144156 184184 241241 
         VL0621 , 206206 173173 236236 189189 156156 184184 241245 
         VL0622 , 206210 000000 236236 185185 156156 184184 241245 
         VL0623 , 210210 169173 236240 185189 156156 184184 241245 
         VL0624 , 210210 173173 232236 177189 144156 184184 241245 
         VL0625 , 206210 173173 236236 185189 144156 184184 245245 
         VL0626 , 210210 173173 236236 185185 156156 184184 245245 
         VL0627 , 210210 173173 232236 185189 144156 180184 245245 
         VL0628 , 210210 173173 236236 185189 144144 184184 241241 
         VL0629 , 206210 173173 236236 185189 144156 184184 241245 
         VL0630 , 206210 173173 236236 189189 144156 184184 241241 
         VL0631 , 210210 169173 236240 177185 144156 180184 241245 
         VL0632 , 210210 169173 232236 185189 156156 184184 245245
