Rana pretiosa - WR
RP3
RP17
RP23
RP26
RP193
RP415
RP461
SFC104
SFC120
pop
WR 0A, 000000 118118 000000 087087 176176 000000 133145 000000 000000
WR 0B, 000000 118118 000000 087087 000000 000000 133145 000000 000000
WR 0C, 000000 118118 000000 087087 176180 000000 133133 000000 000000
WR 0D, 000000 118118 000000 087087 172180 000000 133133 000000 000000
WR 0E, 202206 118118 177177 087087 176184 000000 133133 209209 000000
WR 0F, 000000 118118 000000 087087 176180 000000 133133 000000 000000
WR 0G, 000000 118118 177177 087087 176180 165173 133133 209209 164184
WR 0H, 190198 118118 177177 087087 176180 165173 133133 209209 200200
WR 0I, 198198 118118 177177 087087 176180 173173 133145 209209 196200
WR 0J, 198202 114118 177177 087087 176180 165173 133133 209209 196200
WR 0K, 202202 118118 177177 087087 176184 165173 133145 209209 164192
WR 0L, 198198 114118 177177 087087 000000 000000 133145 000000 192200
WR 0M, 202210 118118 177177 087087 176180 165173 133133 209209 184196
WR 0N, 202202 118118 177177 087087 176180 165173 133133 209209 164164
WR 0O, 000000 118118 000000 087087 176176 000000 133133 209209 000000
WR 0P, 198198 118118 177177 087087 000000 165173 133141 209209 164200
WR 0Q, 000000 118118 177177 087087 176176 165165 133133 209209 188200
WR 0R, 190202 118118 177177 087087 176176 165173 133133 209209 192200
WR 0S, 198198 114118 177177 087087 172176 173173 133133 209209 200200
WR 0T, 198198 118118 177177 087087 176176 173173 133133 000000 192200
WR 0U, 198206 118118 177177 087087 000000 000000 133145 000000 200216
WR 0V, 198198 114118 177177 087087 176180 165173 133145 209209 164192
WR 0W, 198206 118118 177177 087087 176180 165173 133145 209209 196200
WR 0X, 202210 118118 177177 087087 176176 165165 133133 209209 196204
WR 0Y, 198206 114118 177177 087087 176180 165165 133133 000000 164200
WR 0Z, 202202 118118 177177 087087 000000 000000 133133 000000 200200
WR 01, 198198 118122 177177 087087 180180 000000 133145 209209 188192
WR 02, 202202 118118 177177 087087 156176 000000 145145 209209 192192
WR 03, 202210 114118 177177 087087 176176 165173 133145 209209 192196
WR 04, 206210 114118 177177 087087 180180 165173 133141 209209 180224
WR 05, 198202 118118 177177 087087 176180 173173 133133 000000 188196
WR 06, 198202 118118 177181 087087 176176 165173 133145 000000 164188
WR 07, 198198 114118 177177 087087 176180 165165 133145 209209 192200
WR 08, 190198 118118 177177 087087 172180 165173 133141 209209 200240
WR 09, 190198 118118 177177 087087 176180 165173 133133 209209 200200
WR 10, 190198 118118 177177 087087 176180 165169 133141 209209 196240
WR 11, 198206 000000 177177 000000 176176 165173 133133 209209 180196
WR 12, 206210 000000 177177 000000 176180 165165 133133 209209 196204
WR 13, 000000 000000 177177 000000 180180 165173 133133 000000 196196
WR 14, 198206 000000 177177 000000 180180 165165 133133 209209 196216
