Rana pretiosa - LL
RP3
RP17
RP22c
RP23
RP26
RP193
RP385
RP415
RP461
SFC104
SFC120
SFC134 
pop            
LL 01, 210210 118118 236240 185189 091091 184184 144156 173173 137137 219219 136136 241249
LL 02, 206210 118118 236236 185185 091091 184184 156156 173173 137137 219219 136136 241245
LL 03, 206210 118118 236236 189189 087091 184184 156156 173173 137137 219219 136136 249249
LL 04, 210210 118118 236236 185185 091091 184184 144156 173173 137137 219219 136136 241245
LL 05, 206210 118118 236236 185185 087091 184184 156156 173173 137137 219219 136136 241245
LL 06, 206206 118118 236236 185189 091091 184184 156156 173173 137137 219219 136136 249249
LL 07, 210210 118118 236236 185189 087087 184184 156156 173173 137137 219219 136136 249249
LL 08, 206210 118118 236236 185189 087091 184184 156156 173173 137137 219219 132136 241249
LL 09, 206210 118118 236236 185189 087091 184184 156156 173173 137137 219219 132136 241245
LL 10, 210210 118118 236240 177185 087091 184184 144156 173173 137137 219219 132136 241249
LL 11, 206210 118118 236236 185185 087091 184184 156156 173173 137137 219219 136136 245245
LL 12, 206206 118118 236236 189189 091091 184184 156156 173173 137137 219219 136136 249249
LL 13, 206210 118118 236236 185189 087091 184184 156156 173173 137137 219219 132136 249249
LL 14, 210210 118118 236236 185189 087091 184184 156156 173173 137137 219219 136136 249249
LL 15, 206210 118118 236236 185185 087091 184184 156156 173173 137137 219219 136136 241249
LL 16, 206210 118118 236236 185185 087091 184184 156156 173173 137137 219219 136136 249249
LL 17, 210210 118118 236236 185185 087091 184184 156156 173173 137137 219219 136136 241249
LL 18, 206210 118118 236240 185189 091091 184184 156156 173173 137137 219219 136136 241245
LL 19, 206206 118118 236236 185189 087087 184184 156156 173173 137137 219219 132136 241249
LL 20, 206206 118118 236236 189189 091091 184184 156156 173173 137137 219219 136136 245249
LL 21, 206210 118118 236240 189189 091091 184184 156156 173173 137137 219219 136136 249249
LL 22, 206210 118118 236236 189189 000000 184184 156156 173173 137137 219219 136136 245249
LL 23, 210210 118118 236236 177185 087091 184184 144144 173173 137137 219219 136136 249249
LL 24, 206210 118118 236236 185189 087091 184188 156156 173173 137137 219219 136136 249249
LL 25, 210210 118118 236236 189189 091091 184184 156156 173173 137137 219219 132136 241249
LL 26, 206206 118118 236236 185185 091091 184184 156156 173173 137137 219219 136136 000000
LL 27, 210210 118118 236236 185189 087087 184184 144156 173173 137137 219219 136136 245249
LL 28, 210210 118118 236236 185189 087091 184184 156156 173173 137137 219219 136136 241245
LL 29, 206206 118118 236236 177189 091091 184184 156156 173173 137137 219219 136136 245245
LL 30, 206210 118118 236236 185185 091091 184184 156156 173173 137137 219219 136136 241249
LL 31, 206210 118118 236236 189189 087087 184184 144156 173173 137137 219219 136136 249249
LL 32, 206210 118118 236236 177189 091091 184184 144156 173173 137137 219219 132136 241249
LL 33, 206210 118118 236236 185185 087087 184184 156156 173173 137137 219219 136136 249249
LL 34, 206210 118118 236236 185185 091091 184184 156156 173173 137137 219219 136136 245249
LL 35, 206210 118118 236236 185185 087091 184184 156156 173173 137137 219219 132136 241249
LL 36, 206210 118118 236236 185189 091091 184184 144156 173173 137137 219219 136136 245249
LL 37, 202206 118118 236236 185189 087087 184184 156156 173173 137137 219219 136136 241245
