Rana pipiens HOFFMAN Color polymorphism microsats_0_MTZ
RP193
Rpi101
RP415
Rpi100
Rpi103
Rpi104
Rpi106
Rpi107
Rpi108
pop
0_MTZ1      , 172196 165174 153174 189225 135213 250250 446458 182182 268270
0_MTZ10     , 168196 157165 144149 177205 116209 226226 282302 203203 278278
0_MTZ11     , 168184 177177 161165 173181 112189 246246 290316 139199 294294
0_MTZ12     , 168180 161193 161178 181233 151211 250250 298421 148153 270271
0_MTZ13     , 176176 157185 135153 173177 159203 000000 328458 207207 238238
0_MTZ14     , 184196 189193 140165 177181 137239 226226 307389 170170 270274
0_MTZ15     , 164176 157157 157174 177181 137146 246246 311417 139139 277277
0_MTZ16     , 160164 165169 144157 189229 159172 246246 311458 139207 238238
0_MTZ17     , 160172 161169 165182 193193 169169 258258 377405 170170 274280
0_MTZ18     , 156160 149165 161178 173229 151183 226226 286397 135135 268274
0_MTZ19     , 147164 165177 153174 189205 137169 226226 286286 139139 270290
0_MTZ2      , 160196 181181 144174 173181 144165 250250 298307 207207 268268
0_MTZ21     , 176176 157173 161170 177201 159165 226246 000000 199203 270278
0_MTZ23     , 164176 161173 165178 177193 173209 226226 302302 165165 270270
0_MTZ24     , 156172 157169 174174 189205 167211 250250 286286 139399 271276
0_MTZ25     , 168168 165177 157174 165185 137215 250258 282286 165165 268268
0_MTZ26     , 151180 153157 170182 169185 137189 250250 307438 476500 256274
0_MTZ27     , 143151 169173 157157 173189 159163 226254 316316 157170 270272
0_MTZ28     , 151160 173177 157161 185197 144195 226226 286302 148148 278278
0_MTZ29     , 156172 161177 157165 173217 135193 254254 000000 161161 264272
0_MTZ3      , 151160 157177 157165 177193 137159 226258 332332 207207 278278
0_MTZ30     , 160180 157169 157165 181205 177201 218218 000000 161207 270270
0_MTZ31     , 168172 153185 144161 169169 201231 000000 320393 139148 270270
0_MTZ32     , 156168 157157 135157 181185 137215 226246 290458 135207 256278
0_MTZ33     , 160176 157157 153165 177205 135135 250250 298466 199199 270270
0_MTZ34     , 168192 173185 157157 169177 137159 226246 000000 496500 274274
0_MTZ35     , 172180 169177 174182 181193 146165 258258 393425 165466 271271
0_MTZ36     , 151160 169193 157182 173181 137165 218218 294462 207207 265290
0_MTZ37     , 151168 161169 135161 189189 135135 226246 450458 227227 238238
0_MTZ38     , 164180 165189 161161 165177 191211 246250 286332 199199 290290
0_MTZ39     , 160180 161177 153161 177245 159189 246275 000000 207207 260274
0_MTZ4      , 168168 177177 161186 185201 165235 258258 324357 440500 254268
0_MTZ40     , 156172 149189 161165 169169 146172 246246 332458 139139 272274
0_MTZ41     , 156172 149153 161165 169169 165172 226246 294458 492492 270272
0_MTZ42     , 160164 161173 153161 177185 116185 218250 320458 182199 270274
0_MTZ5      , 172180 149173 153153 197241 116137 226226 286286 207219 270280
0_MTZ6      , 156176 157165 144161 185189 116167 250258 324462 157207 000000
0_MTZ7      , 180196 165165 174174 185189 135193 246250 294298 207207 274274
0_MTZ8      , 156160 161177 144157 177177 215215 250258 320446 207207 270280
0_MTZ9      , 160188 161177 157157 181201 137137 226258 385450 199199 274280
