Rana pipiens HOFFMAN Color polymorphism microsats_TOWER
RP193
Rpi101
RP415
Rpi100
Rpi103
Rpi104
Rpi106
Rpi107
Rpi108
pop
TOWER1      , 168172 157177 157174 169169 131239 246246 302393 207492 254254
TOWER10     , 160160 173174 165186 173177 146201 246246 316393 148165 274274
TOWER11     , 151216 157177 157157 177181 146172 246246 425446 199199 238266
TOWER12     , 180211 165169 157217 177181 137165 218299 298500 139484 274278
TOWER13     , 172176 165165 161161 173173 137209 250258 294332 355492 283283
TOWER14     , 160180 161170 153178 193197 161193 246246 320446 174199 293293
TOWER15     , 160168 161161 161161 185185 173203 226226 377405 161419 271274
TOWER16     , 168176 177181 157165 177177 169172 250250 302470 161480 268274
TOWER17     , 160200 161165 149165 177197 116135 246246 282446 199476 278278
TOWER18     , 160216 193201 153157 169169 137144 226258 446462 161488 270274
TOWER19     , 156180 165181 157161 169233 135135 000000 286311 207207 270270
TOWER2      , 160168 169181 161182 185185 177211 000000 311466 207207 264280
TOWER20     , 156164 165177 153161 185189 112213 218246 442446 161207 000000
TOWER21     , 147160 161201 153165 169181 116201 258258 286462 165170 270274
TOWER22     , 160172 153173 157174 173205 116116 246250 298328 203500 298301
TOWER23     , 160168 165173 165182 177193 135146 250250 336393 407419 270274
TOWER24     , 164164 173185 157165 169181 165201 246246 294405 135148 266266
TOWER25     , 151160 173174 165165 173177 146201 218218 311393 148165 270274
TOWER26     , 147180 173185 157165 173181 161209 000000 282385 161419 260260
TOWER27     , 156164 153169 153178 177185 191211 226246 332462 207500 290290
TOWER28     , 147180 153177 153178 173205 116201 226246 290307 161500 269274
TOWER29     , 176180 153165 157174 181201 116137 000000 286466 199500 266266
TOWER3      , 156184 165181 153165 189201 137137 218246 282290 144199 264274
TOWER30     , 147164 157177 153178 173177 165169 226279 278311 135165 264264
TOWER31     , 168172 165165 135186 173181 153211 246299 298298 148492 264264
TOWER32     , 147160 161165 157165 169169 131151 254254 316320 207419 270270
TOWER34     , 151176 157173 157165 177193 144165 000000 316320 148500 270274
TOWER35     , 164172 157165 157161 169177 146185 226250 282462 165199 270278
TOWER36     , 164168 165181 170170 177233 201201 226226 286458 203207 269271
TOWER37     , 151168 161177 144165 169205 137189 242246 282328 182199 270274
TOWER38     , 168172 165177 170182 173205 153153 250250 446462 199500 264270
TOWER39     , 156160 161177 157174 189189 146169 246246 282385 207207 254271
TOWER4      , 156168 177197 153157 169169 167239 258258 302307 144199 254270
TOWER40     , 151180 173178 157170 173177 195201 218287 286298 199488 268274
TOWER41     , 160196 161173 153157 185197 185227 226226 316328 148165 254254
TOWER42     , 164180 165181 153174 173193 169193 226258 324328 165207 273274
TOWER43     , 168168 189189 157178 177177 137205 246250 311470 157375 269294
TOWER44     , 160176 157193 144149 169185 137172 226254 311336 199468 265271
TOWER45     , 156211 149165 144157 177181 151209 246258 286324 165199 271271
TOWER46     , 147180 177181 157182 169173 116137 230230 324389 165207 276276
TOWER47     , 176211 153161 157157 173185 131131 246246 282320 423500 256265
TOWER48     , 160216 157161 140186 169193 165169 242254 311389 231500 000000
TOWER5      , 147164 165177 157170 177197 131173 258299 298320 148148 000000
TOWER7      , 176208 173177 161174 165181 167199 218218 311311 207496 276281
TOWER8      , 160160 173197 157165 173181 153181 000000 311462 139492 278278
TOWER9      , 168184 173181 157178 169189 201247 226226 311454 161435 000000
