Rana pipiens HOFFMAN Color polymorphism microsats_FAIR01
RP193
Rpi101
RP415
Rpi100
Rpi103
Rpi104
Rpi106
Rpi107
Rpi108
pop
FAIR01_1    , 160168 173189 153157 173193 135215 250258 290324 500500 262268
FAIR01_10   , 143151 177197 157170 189241 195207 254254 324417 231455 268268
FAIR01_11   , 156164 177185 149178 181253 172215 246250 419425 468500 262265
FAIR01_12   , 164172 169189 157161 253265 135135 250264 286294 182182 262262
FAIR01_13   , 151151 169177 165174 181189 187203 218246 328421 139182 262268
FAIR01_14   , 151176 177193 161161 177189 165181 246254 290413 170170 265270
FAIR01_15   , 160172 165169 153157 197273 179219 218246 328434 139500 268272
FAIR01_16   , 147168 173197 149174 185193 135199 250258 307417 496500 262268
FAIR01_17   , 151156 173189 161174 173173 179179 218246 294294 186387 262270
FAIR01_18   , 156168 177189 140157 241257 172207 218246 401415 500500 265270
FAIR01_19   , 160168 161177 157170 177241 177183 250250 320429 170344 250268
FAIR01_2    , 151188 165165 144161 173245 135137 258262 294316 139170 262265
FAIR01_20   , 151160 169169 157165 157265 203223 218246 294417 351500 262262
FAIR01_21   , 156156 165197 144153 173221 177199 218250 417421 500500 268270
FAIR01_22   , 156160 169181 144153 173265 172207 218246 328429 139500 262262
FAIR01_23   , 164176 169181 153157 197249 207219 218246 302332 139500 262262
FAIR01_24   , 172172 173197 149221 161265 146199 250264 316417 199500 267296
FAIR01_25   , 156164 173189 157178 181245 135253 246258 290429 170500 262265
FAIR01_26   , 164168 161169 157161 173197 136183 218218 429438 500500 268270
FAIR01_27   , 151172 165185 149153 221245 193205 218218 324425 383383 265270
FAIR01_28   , 151164 165165 157161 201257 199207 250262 413425 139170 262268
FAIR01_29   , 151200 165169 149182 181197 179211 250250 316429 186500 262265
FAIR01_3    , 164172 165169 170178 185221 135169 246246 294421 139500 262268
FAIR01_30   , 168172 165165 178221 173241 163191 218250 401425 139500 262262
FAIR01_31   , 164176 165185 165174 213221 207207 250254 324421 500500 262262
FAIR01_32   , 151156 169181 157178 173197 195211 250250 302458 231379 250265
FAIR01_33   , 164172 169177 153170 217273 187209 218246 294421 371387 262265
FAIR01_34   , 147160 169201 153161 181269 185199 250250 302417 139165 262262
FAIR01_35   , 151160 161185 161161 193209 181211 218246 442442 189500 268270
FAIR01_36   , 172188 173201 144153 229249 131193 218246 324328 139340 262262
FAIR01_37   , 151188 161165 157161 217229 116209 246287 328425 231463 262262
FAIR01_38   , 172180 161173 161165 189193 159233 218254 324421 500500 262270
FAIR01_4    , 147156 169181 165170 173197 175191 250250 425446 500500 262270
FAIR01_5    , 151164 165185 170170 197221 189211 258258 320417 340340 262268
FAIR01_6    , 160168 165173 157178 189253 199203 246246 290290 139144 264301
FAIR01_7    , 164200 177185 144144 189201 165211 218246 294302 139391 262265
FAIR01_8    , 151160 165197 144144 177273 135146 246246 316419 231231 262262
FAIR01_9    , 160164 177189 149157 173229 135183 218218 417442 383500 238268
