Rana pipiens HOFFMAN Color polymorphism microsats_BRIDGE
RP193
Rpi101
RP415
Rpi100
Rpi103
Rpi104
Rpi106
Rpi107
Rpi108
Pop
BRIDGE1     , 164176 161169 149157 173249 203203 226291 324389 207207 238274
BRIDGE10    , 164176 169177 170170 161197 165177 226226 344361 161207 268294
BRIDGE11    , 156164 161173 161186 197245 131203 226226 302320 199500 238294
BRIDGE12    , 156172 177189 140140 185209 131157 250250 286393 407500 266274
BRIDGE13    , 156176 169177 135165 181197 161195 250258 302381 195203 265265
BRIDGE14    , 176176 185189 135165 197225 165172 218226 381405 207207 238238
BRIDGE15    , 143176 177185 153153 193197 161203 226250 381393 207407 278286
BRIDGE16    , 151176 177185 153174 193197 144161 226250 393405 148161 238265
BRIDGE17    , 156176 181185 144174 209233 161181 242254 328393 148207 250282
BRIDGE18    , 172176 174181 140140 161181 137203 250250 328389 144211 296296
BRIDGE19    , 156176 178181 149149 233257 167203 226226 344357 207207 281287
BRIDGE2     , 176180 173189 135153 197201 172199 226246 328389 148207 238238
BRIDGE20    , 176176 181181 165217 161205 207227 226246 369389 207207 262286
BRIDGE21    , 172172 173189 149165 189217 172203 226250 385405 165207 238238
BRIDGE22    , 156176 161177 140165 181221 185203 218254 393397 207247 278336
BRIDGE23    , 156176 173189 149157 197221 161167 250258 298328 144207 281298
BRIDGE24    , 176188 169173 153157 201233 135135 226254 344389 161161 238268
BRIDGE25    , 164176 161193 144161 205221 161183 242258 365385 161243 286344
BRIDGE26    , 172176 169185 135140 197201 207207 226226 316328 199207 274296
BRIDGE27    , 172172 173181 135144 169205 135203 254258 393409 207207 262296
BRIDGE28    , 156164 165197 144165 173233 195199 226226 302385 199207 266269
BRIDGE29    , 172176 169189 157170 165197 137167 218226 316344 191199 250270
BRIDGE3     , 164176 169197 140178 221245 161175 226226 397397 207207 281286
BRIDGE30    , 151172 173181 140161 181205 131135 226254 393409 207207 269296
BRIDGE31    , 176192 177181 135182 193201 175185 226254 324385 165207 274290
BRIDGE32    , 156176 189205 135161 173217 161185 226258 286385 223223 286287
BRIDGE33    , 176192 189193 149170 165189 131172 218258 316389 191199 238250
BRIDGE34    , 176180 169189 161217 161197 167203 218226 286377 161165 238296
BRIDGE35    , 164176 177193 149153 161193 137197 242250 302393 207211 262262
BRIDGE36    , 164176 177201 157161 157177 172203 218262 286290 243387 238301
BRIDGE37    , 160176 173177 149157 169201 131183 218226 340352 170170 277296
BRIDGE38    , 176176 169177 161182 177217 135177 226226 381500 207500 278278
BRIDGE39    , 176176 173193 140170 161257 172181 218246 397413 207387 265286
BRIDGE4     , 176188 173177 157186 169221 172215 250303 332409 157207 262301
BRIDGE40    , 176176 177185 157157 161189 165203 218218 294393 207207 238238
BRIDGE5     , 156176 169173 135144 169185 131137 254258 294381 207207 238238
BRIDGE6     , 172176 173177 157182 221229 185207 226250 320320 207207 274296
BRIDGE7     , 156176 177189 135161 193197 146207 226258 373393 165165 238274
BRIDGE8     , 168176 181193 140174 201201 131161 226254 385397 148207 238274
BRIDGE9     , 164176 165193 165170 197201 137239 218218 385429 161207 238296
